url,judul,channel
https://www.cnnindonesia.com/ekonomi/20250221133935-532-1200951/trump-ancam-anggota-brics-tarif-150-persen-bila-tinggalkan-dolar,Trump Ancam Anggota BRICS Tarif 150 Persen Bila Tinggalkan Dolar - CNN Indonesia,CNN Indonesia
https://money.kompas.com/read/2025/02/20/165512126/trump-bakal-terapkan-tarif-25-persen-untuk-impor-mobil-hingga-farmasi?page=all,Trump Bakal Terapkan Tarif 25 Persen untuk Impor Mobil hingga Farmasi - Kompas.com,Kompas
https://www.bloombergtechnoz.com/detail-news/63381/investor-khawatir-tarif-baru-trump-bursa-asia-diprediksi-drop,"Investor Khawatir Tarif Baru Trump, Bursa Asia Diprediksi Drop - Bloomberg Technoz",Bloombergtechnoz
https://oto.detik.com/mobil/d-7785400/wanti-wanti-kebijakan-trump-bisa-berdampak-ke-ekspor-mobil-made-in-indonesia,Wanti-wanti Kebijakan Trump Bisa Berdampak ke Ekspor Mobil 'Made in Indonesia' - detikOto,Detik
https://kupang.antaranews.com/berita/148705/apa-yang-dicari-donald-trump,Apa yang dicari Donald Trump? - ANTARA News Kupang,Antara
https://www.cnbcindonesia.com/research/20250219130402-128-611869/efek-perang-dagang-trump-mau-cantik-aja-makin-mahal-susah,Efek Perang Dagang Trump: Mau Cantik Aja Makin Mahal & Susah! - CNBC Indonesia,CNBC Indonesia
https://www.cnbcindonesia.com/tech/20250220124724-37-612186/teror-trump-menggila-satu-dunia-jadi-korban,"Teror Trump Menggila, Satu Dunia Jadi Korban - CNBC Indonesia",CNBC Indonesia
https://tekno.kompas.com/read/2025/02/20/07020067/harga-laptop-akan-naik-bos-acer-ungkap-alasannya?page=all,"Harga Laptop Akan Naik, Bos Acer Ungkap Alasannya - Kompas.com",Kompas
https://www.cnbcindonesia.com/news/20250221080732-4-612445/kebijakan-trump-bawa-kutukan-stagflasi-hantui-amerika-serikat,"Kebijakan Trump Bawa 'Kutukan', Stagflasi Hantui Amerika Serikat - CNBC Indonesia",CNBC Indonesia
https://www.cnbcindonesia.com/news/20250219055659-4-611718/8-update-perang-dagang-trump-china-ngamuk-resesi-singapura-korban,"8 Update Perang Dagang Trump, China Ngamuk Resesi-Singapura Korban - CNBC Indonesia",CNBC Indonesia
https://www.cnbcindonesia.com/news/20250219090934-4-611767/senjata-makan-tuan-as-mulai-panic-buying-karena-perang-dagang-trump,Senjata Makan Tuan! AS Mulai Panic Buying karena Perang Dagang Trump - CNBC Indonesia,CNBC Indonesia
https://www.kompas.id/artikel/efek-trump-dan-kebijakan-domestik-rupiah-melemah-hingga-rp-16500-per-dollar-as,"Tarif Trump dan Kebijakan Domestik, Rupiah Melemah hingga Rp 16.500 per Dollar AS - Kompas.id",Kompas
https://www.cnbcindonesia.com/market/20250228140330-17-614465/tarif-trump-jadi-sentimen-gelap-dolar-lanjut-melesat-ke-rp16585,"Tarif Trump Jadi Sentimen Gelap, Dolar Lanjut Melesat ke Rp16.585 - CNBC Indonesia",CNBC Indonesia
https://www.bloombergtechnoz.com/detail-news/64320/pemulihan-ekonomi-india-terhambat-ancaman-tarif-as,Pemulihan Ekonomi India Terhambat Ancaman Tarif AS - Bloomberg Technoz,Bloombergtechnoz
https://finance.detik.com/berita-ekonomi-bisnis/d-7798170/investor-asing-antre-masuk-ri-gegara-trump,Investor Asing Antre Masuk RI Gegara Trump - detikFinance,Detik
https://www.cnnindonesia.com/ekonomi/20250228192249-532-1203672/menkeu-as-sempat-permasalahkan-ri-larang-apple-jual-iphone-16,Menkeu AS Sempat Permasalahkan RI Larang Apple Jual iPhone 16 - CNN Indonesia,CNN Indonesia
https://www.cnbcindonesia.com/research/20250225063655-128-613337/lagi-lagi-harga-emas-cetak-rekor-pemiliknya-pesta-pora-karena-trump,Lagi-Lagi Harga Emas Cetak Rekor! Pemiliknya Pesta Pora Karena Trump - CNBC Indonesia,CNBC Indonesia
https://ekbis.sindonews.com/read/1535653/178/rupiah-makin-parah-hari-ini-berakhir-ambruk-ke-rp16454-per-dolar-as-1740643374,"Rupiah Makin Parah, Hari Ini Berakhir Ambruk ke Rp16.454 per Dolar AS - SINDOnews Ekbis",SINDOnews
https://www.bloombergtechnoz.com/detail-news/64174/bursa-asia-bersiap-melemah-di-tengah-kekhawatiran-tarif-baru-as,Bursa Asia Bersiap Melemah di Tengah Kekhawatiran Tarif Baru AS - Bloomberg Technoz,Bloombergtechnoz
https://www.cnbcindonesia.com/research/20250224160101-128-613221/banyak-awan-gelap-siap-siap-terguncang-hari-ini/3,"Banyak Awan Gelap, Siap-siap Terguncang Hari Ini - CNBC Indonesia",CNBC Indonesia
https://www.cnbcindonesia.com/market/20250228151207-17-614505/dolar-tembus-rp16575-terparah-sepanjang-sejarah,"Dolar Tembus Rp16.575, Terparah Sepanjang Sejarah - CNBC Indonesia",CNBC Indonesia
https://www.cnbcindonesia.com/research/20250228105705-128-614391/penyebab-analisa-rupiah-anjlok-dolar-sudah-tembus-rp16565,"Penyebab & Analisa Rupiah Anjlok, Dolar Sudah Tembus Rp16.565 - CNBC Indonesia",CNBC Indonesia
https://www.cnbcindonesia.com/research/20250228111137-128-614397/asing-keluar-rp8-t-seminggu-ini-sederet-penyebab-ihsg-ambrol,"Asing Keluar Rp8 T Seminggu, Ini Sederet Penyebab IHSG Ambrol! - CNBC Indonesia",CNBC Indonesia
https://www.voaindonesia.com/a/china-dan-kanada-balas-perang-tarif-trump/7997191.html,China dan Kanada Balas Perang Tarif Trump - Voice of America Indonesia,VOA Indonesia
https://www.metrotvnews.com/read/kM6CR8X1-alasan-trump-terapkan-tarif-impor-terhadap-beberapa-negara,Alasan Trump Terapkan Tarif Impor terhadap Beberapa Negara - MetroTVNews.com,Metrotvnews
https://www.bloombergtechnoz.com/detail-news/64415/tarif-trump-cara-kerja-dampak-dan-siapa-yang-menanggung,"Tarif Trump: Cara Kerja, Dampak, dan Siapa yang Menanggung - Bloomberg Technoz",Bloombergtechnoz
https://www.cnbcindonesia.com/news/20250305122744-4-615851/siap-siap-wahai-dunia-tarif-balas-dendam-trump-berlaku-2-april,"Siap-Siap Wahai Dunia, Tarif 'Balas Dendam' Trump Berlaku 2 April - CNBC Indonesia",CNBC Indonesia
https://infobanknews.com/trump-terapkan-tarif-impor-baru-begini-dampaknya-ke-ekonomi-global-dan-domestik/,"Trump Terapkan Tarif Impor Baru, Begini Dampaknya ke Ekonomi Global dan Domestik - Infobanknews",Infobanknews
https://www.cna.id/dunia/tarif-trump-mulai-terasa-kanada-kata-sangat-bodoh-29056,"Tarif Trump mulai terasa, PM Kanada Trudeau membalas dengan menyebutnya sebagai ‘hal sangat bodoh’ - CNA.id",Cna
https://www.republika.id/posts/56980/as%C2%A0-mulai-perang-dagang-cina-langsung-membalas,AS Mulai Perang Dagang Cina Langsung Membalas | - Republika.id,Republika
https://www.voaindonesia.com/a/tarif-amerika-serikat-untuk-kanada-dan-meksiko-mulai-berlaku/7997176.html,Tarif Amerika Serikat untuk Kanada dan Meksiko Mulai Berlaku - Voice of America Indonesia,VOA Indonesia
https://www.kabarbursa.com/makro/efek-tarif-trump-pabrik-china-kini-pindah-ke-asia-tenggara,"Efek Tarif Trump, Pabrik China Mulai Pindah ke Asia Tenggara - KabarBursa.com",Kabarbursa
https://www.cnbcindonesia.com/research/20250302064458-128-614767/pasar-kripto-amburadul-gegara-tarif-trump,Pasar Kripto Amburadul Gegara Tarif Trump - CNBC Indonesia,CNBC Indonesia
https://www.kompas.id/artikel/perang-dagang-as-vs-china-kanada-dan-meksiko-dimulai-apa-dampaknya,"Perang Dagang AS Vs China, Kanada, dan Meksiko Dimulai. Apa Dampaknya? - Kompas.id",Kompas
https://www.metrotvnews.com/read/bD2CMd6e-tarif-impor-trump-berisiko-seret-meksiko-dan-kanada-ke-jurang-resesi,Tarif Impor Trump Berisiko Seret Meksiko dan Kanada ke Jurang Resesi - MetroTVNews.com,Metrotvnews
https://www.bloombergtechnoz.com/detail-news/64694/serangan-balik-china-ke-trump-tarif-produk-pertanian-as-15/2,Serangan Balik China ke Trump: Tarif Produk Pertanian AS 15% - Global - Bloomberg Technoz,Bloombergtechnoz
https://www.voaindonesia.com/a/kanada-meksiko-dan-china-balas-tarif-amerika-pasar-saham-global-terpuruk/7997662.html,"Kanada, Meksiko, dan China Balas Tarif Amerika, Pasar Saham Global Terpuruk - Voice of America Indonesia",VOA Indonesia
https://www.cnbcindonesia.com/news/20250304060719-4-615276/trump-gebuk-xi-jinping-lagi-resmi-as-tambah-tarif-baru-ke-china,"Trump ""Gebuk"" Xi Jinping Lagi, Resmi AS Tambah Tarif Baru ke China - CNBC Indonesia",CNBC Indonesia
https://www.voaindonesia.com/a/terik-diri-dari-china-apple-akan-investasikan-500-miliar-di-amerika/7994430.html,"Tarik Diri dari China, Apple akan Investasikan $500 Miliar di Amerika - Voice of America Indonesia",VOA Indonesia
https://www.tempo.co/internasional/tarif-impor-as-diberlakukan-atas-cina-meksiko-dan-kanada-apa-dampaknya-bagi-warga-amerika--1215467,"Tarif Impor AS Diberlakukan atas Cina, Meksiko dan Kanada, Apa Dampaknya bagi Warga Amerika? - Tempo.co",Tempo
https://www.cnbcindonesia.com/market/20250303061012-17-614888/trump-bikin-ulah-lagi-was-was-rupiah-masih-rawan-jeblok,"Trump Bikin Ulah Lagi, Was-was Rupiah Masih Rawan Jeblok! - CNBC Indonesia",CNBC Indonesia
https://www.metrotvnews.com/read/b2lCpE2P-indonesia-terkena-dampak-perang-dagang-seberapa-parah,"Indonesia Terkena Dampak Perang Dagang, Seberapa Parah? - MetroTVNews.com",Metrotvnews
https://www.bloombergtechnoz.com/detail-news/64715/china-kenakan-tarif-ekspor-pertanian-as-tertekan/2,"China Kenakan Tarif, Ekspor Pertanian AS Tertekan - Global - Bloomberg Technoz",Bloombergtechnoz
https://ekbis.sindonews.com/read/1538271/34/perang-dagang-china-dan-as-makin-panas-beijing-terapkan-tarif-15-1741143820,"Perang Dagang China dan AS Makin Panas, Beijing Terapkan Tarif 15% - SINDOnews Ekbis",SINDOnews
https://www.cnbcindonesia.com/market/20250304101150-17-615363/gara-gara-trump-bi-pergerakan-kurs-masih-akan-up-and-down,"Gara-gara Trump, BI: Pergerakan Kurs Masih akan Up and Down - CNBC Indonesia",CNBC Indonesia
https://www.cnbcindonesia.com/market/20250304090856-17-615330/rupiah-menguat-di-tengah-isu-perang-dagang-dolar-turun-ke-rp16430,"Rupiah Menguat di Tengah Isu Perang Dagang, Dolar Turun ke Rp16.430 - CNBC Indonesia",CNBC Indonesia
https://www.cnbcindonesia.com/research/20250305084348-128-615735/sakti-3-mata-uang-ini-terlalu-kuat-dikalahkan-trump-amerika,Sakti! 3 Mata Uang Ini Terlalu Kuat Dikalahkan Trump & Amerika - CNBC Indonesia,CNBC Indonesia
https://www.liputan6.com/global/read/5945801/tarif-impor-25-persen-as-untuk-kanada-berlaku-trudeau-itu-tindakan-bodoh,"Tarif Impor 25 Persen AS untuk Kanada Berlaku, Trudeau: Itu Tindakan Bodoh - Liputan6.com",Liputan6
https://www.liputan6.com/saham/read/5947215/saham-agensi-k-pop-bakal-berjaya-di-tengah-ancaman-tarif-dagang-donald-trump,Saham Agensi K-Pop Bakal Berjaya di Tengah Ancaman Tarif Dagang Donald Trump - Liputan6.com,Liputan6
https://ekbis.sindonews.com/read/1537199/178/trump-sebut-5-koin-bakal-jadi-cadangan-kripto-as-harganya-tiba-tiba-melejit-62-1740960186,"Trump Sebut 5 Koin Bakal Jadi Cadangan Kripto AS, Harganya Tiba-tiba Melejit 62% - SINDOnews Ekbis",SINDOnews
https://www.dw.com/id/ktt-asean-undang-cina-blok-arab-siap-hadapi-tarif-trump/a-71872602,"KTT ASEAN Undang Cina & Blok Arab, Siap Hadapi Tarif Trump? - DW.com",Dw
https://www.metrotvnews.com/read/kpLCaMZ3-tarif-trump-picu-lonjakan-inflasi-dan-penurunan-pendapatan-di-as,Tarif Trump Picu Lonjakan Inflasi dan Penurunan Pendapatan di AS - MetroTVNews.com,Metrotvnews
https://www.voaindonesia.com/a/trump-tunda-tarif-atas-sebagian-besar-produk-meksiko-/8001612.html,Trump Tunda Tarif atas Sebagian Besar Produk Meksiko - Voice of America Indonesia,VOA Indonesia
https://www.cnbcindonesia.com/news/20250306072924-4-616071/tarik-ulur-perang-dagang-trump-tunda-tarif-25-mobil-kanada-meksiko,"Tarik Ulur Perang Dagang, Trump Tunda Tarif 25% Mobil Kanada-Meksiko - CNBC Indonesia",CNBC Indonesia
https://www.tempo.co/internasional/apa-itu-tarif-impor-yang-krusial-dalam-kebijakan-perdagangan-as--1217455,Apa itu Tarif Impor yang Krusial dalam Kebijakan Perdagangan AS? - Tempo.co,Tempo
https://www.bloombergtechnoz.com/detail-news/65108/menlu-china-kecam-trump-atas-tarif-dan-hubungan-bilateral,Menlu China Kecam Trump atas Tarif dan Hubungan Bilateral - Bloomberg Technoz,Bloombergtechnoz
https://www.antaranews.com/berita/4697193/nasib-indonesia-di-pusaran-perang-tarif-as-china,Nasib Indonesia di pusaran perang tarif AS-China - ANTARA News,Antara
https://www.cnnindonesia.com/ekonomi/20250309185422-92-1206796/apa-itu-perang-dagang-yang-membuat-investor-ketar-ketir,Apa Itu Perang Dagang yang Membuat Investor Ketar-ketir? - CNN Indonesia,CNN Indonesia
https://www.metrotvnews.com/read/NLMCJ9DE-presiden-meksiko-sebut-negaranya-aman-dari-tarif-trump-untuk-sementara,Presiden Meksiko Sebut Negaranya Aman dari Tarif Trump untuk Sementara - MetroTVNews.com,Metrotvnews
https://www.cnbcindonesia.com/news/20250307062212-4-616426/senjata-makan-tuan-perang-dagang-tusuk-as-trump-tunda-tarif,Senjata Makan Tuan! Perang Dagang 'Tusuk' AS-Trump Tunda Tarif - CNBC Indonesia,CNBC Indonesia
https://www.voaindonesia.com/a/mark-carney-akan-jadi-perdana-menteri-baru-kanada/8004891.html,Mark Carney akan Jadi Perdana Menteri Baru Kanada - Voice of America Indonesia,VOA Indonesia
https://www.tempo.co/internasional/gara-gara-tarif-impor-cina-tantang-perang-as-1216284,"Gara-gara Tarif Impor, Cina Tantang Perang AS - Tempo.co",Tempo
https://www.metrotvnews.com/read/KXyCQ62j-saham-as-mulai-bangkit-di-tengah-celah-konsesi-tarif-trump,Saham AS Mulai Bangkit di Tengah Celah Konsesi Tarif Trump - MetroTVNews.com,Metrotvnews
https://www.cnbcindonesia.com/news/20250305170546-4-615988/perang-dagang-trump-siap-makan-korban-baru-harga-mobil-bakal-meroket,"Perang Dagang Trump Siap Makan Korban Baru, Harga Mobil Bakal Meroket - CNBC Indonesia",CNBC Indonesia
https://www.cnbcindonesia.com/research/20250307134836-128-616598/ri-menjauh-dari-radar-perang-dagang-aman-dari-amukan-trump,"RI Menjauh dari Radar Perang Dagang, Aman dari Amukan Trump? - CNBC Indonesia",CNBC Indonesia
https://www.cnbcindonesia.com/research/20250306112527-128-616184/perang-dagang-amerika-sandera-tembakau-ri-indonesia-tawan-miras-as,"Perang Dagang: Amerika Sandera Tembakau RI, Indonesia Tawan Miras AS - CNBC Indonesia",CNBC Indonesia
https://ekbis.sindonews.com/read/1538783/34/trump-selamatkan-produsen-mobil-dari-tarif-25-ke-kanada-dan-meksiko-1741230236,Trump Selamatkan Produsen Mobil dari Tarif 25% ke Kanada dan Meksiko - SINDOnews Ekbis,SINDOnews
https://www.bloombergtechnoz.com/detail-news/65158/perang-dagang-as-china-awas-efek-dominonya-ke-smelter-nikel-ri/2,"Perang Dagang AS-China, Awas Efek Dominonya ke Smelter Nikel RI - Energi - Bloomberg Technoz",Bloombergtechnoz
https://www.bloombergtechnoz.com/detail-news/65241/mark-carney-terpilih-sebagai-pm-kanada-gantikan-trudeau,Mark Carney Terpilih sebagai PM Kanada Gantikan Trudeau - Bloomberg Technoz,Bloombergtechnoz
https://megapolitan.antaranews.com/berita/369665/indonesia-di-perang-tarif-as-china,Indonesia di perang tarif AS-China - ANTARA News Megapolitan,Antara
https://www.voaindonesia.com/a/trump-ancam-tarif-lebih-besar-terhadap-minuman-beralkohol-eropa/8010101.html,Trump Ancam Tarif Lebih Besar terhadap Minuman Beralkohol Eropa - Voice of America Indonesia,VOA Indonesia
https://www.metrotvnews.com/read/b1oCVD85-trump-ancam-tarif-200-untuk-produk-alkohol-uni-eropa,Trump Ancam Tarif 200% untuk Produk Alkohol Uni Eropa - MetroTVNews.com,Metrotvnews
https://finance.detik.com/berita-ekonomi-bisnis/d-7818924/kebijakan-tarif-trump-hantam-ekonomi-pengusaha-beri-peringatan,"Kebijakan Tarif Trump Hantam Ekonomi, Pengusaha Beri Peringatan - detikFinance",Detik
https://www.bloombergtechnoz.com/detail-news/65711/as-vs-ue-trump-ancam-tarif-200-untuk-anggur-alkohol-eropa,AS vs UE: Trump Ancam Tarif 200% untuk Anggur & Alkohol Eropa - Bloomberg Technoz,Bloombergtechnoz
https://www.tempo.co/internasional/trump-ancam-kenakan-tarif-200-persen-untuk-impor-alkohol-uni-eropa-1219323,Trump Ancam Kenakan Tarif 200 Persen untuk Impor Alkohol Uni Eropa - Tempo.co,Tempo
https://www.cnnindonesia.com/ekonomi/20250313213454-532-1208632/trump-ancam-tarif-200-persen-untuk-minuman-alkohol-eropa,Trump Ancam Tarif 200 Persen untuk Minuman Alkohol Eropa - CNN Indonesia,CNN Indonesia
https://www.kabarbursa.com/makro/trump-ancam-bea-masuk-200-persen-untuk-wine-eropa,Trump Ancam Bea Masuk 200 Persen untuk Wine Eropa - KabarBursa.com,Kabarbursa
https://ekbis.sindonews.com/read/1542373/33/trump-ancam-balas-tarif-uni-eropa-200-targetkan-sampanye-dan-alkohol-1741910611,"Trump Ancam Balas Tarif Uni Eropa 200%, Targetkan Sampanye dan Alkohol - SINDOnews Ekbis",SINDOnews
https://www.cnbcindonesia.com/news/20250314081500-8-618522/video-trump-ancam-tarif-200-untuk-minuman-alkohol-eropa,Video: Trump Ancam Tarif 200% Untuk Minuman Alkohol Eropa - CNBC Indonesia,CNBC Indonesia
https://www.bloombergtechnoz.com/detail-news/65528/trump-kritik-tarif-beras-jepang-siapkan-langkah-balasan/2,"Trump Kritik Tarif Beras Jepang, Siapkan Langkah Balasan - Global - Bloomberg Technoz",Bloombergtechnoz
https://www.tempo.co/internasional/amerika-serikat-jadikan-tarif-impor-sebagai-senjata-dagang-ada-apa--1218208,"Amerika Serikat Jadikan Tarif Impor sebagai Senjata Dagang, Ada Apa? - Tempo.co",Tempo
https://news.detik.com/dw/d-7821334/uni-eropa-umumkan-tindakan-balasan-terhadap-tarif-impor-as,Uni Eropa Umumkan 'Tindakan Balasan' Terhadap Tarif Impor AS - detikNews,Detik
https://www.voaindonesia.com/a/wall-street-gelisah-saham-saham-as-anjlok-tajam/8006353.html,"Wall Street Gelisah, Saham-saham AS Anjlok Tajam - Voice of America Indonesia",VOA Indonesia
https://www.cnbcindonesia.com/news/20250313053554-4-618112/siaga-1-resesi-amerika-peluang-muncul-50,"Siaga 1 Resesi Amerika, Peluang Muncul 50% - CNBC Indonesia",CNBC Indonesia
https://www.cnbcindonesia.com/news/20250314051922-4-618489/krisis-negara-terkaya-eropa-terancam-resesi,Krisis! Negara Terkaya Eropa Terancam Resesi - CNBC Indonesia,CNBC Indonesia
https://www.cnbcindonesia.com/news/20250311052928-4-617401/siaga-dunia-risiko-trumpcession-meningkat-amerika-resesi,"Siaga Dunia! Risiko 'Trumpcession' Meningkat, Amerika Resesi - CNBC Indonesia",CNBC Indonesia
https://internasional.kompas.com/read/2025/03/11/144526170/mark-carney-pm-baru-kanada-dianggap-sosok-tepat-hadapi-trump?page=all,"Mark Carney PM Baru Kanada, Dianggap Sosok Tepat Hadapi Trump - Kompas.com",Kompas
https://www.cnnindonesia.com/ekonomi/20250311102737-85-1207385/harga-minyak-turun-dibayangi-awan-gelap-perang-dagang-jilid-2,Harga Minyak Turun Dibayangi Awan Gelap Perang Dagang Jilid 2 - CNN Indonesia,CNN Indonesia
https://ekbis.sindonews.com/read/1541167/178/kurs-rupiah-ambruk-lagi-hari-ini-saatproteksionis-trump-mengguncang-pasar-1741683821,Kurs Rupiah Ambruk Lagi Hari Ini saat Proteksionis Trump Mengguncang Pasar - SINDOnews Ekbis,SINDOnews
https://ekbis.sindonews.com/read/1541793/178/8-miliarder-teknologi-babak-belur-di-2025-usai-boncos-rp4333-triliun-1741788227,8 Miliarder Teknologi Babak Belur di 2025 usai Boncos Rp4.333 Triliun - SINDOnews Ekbis,SINDOnews
https://www.dw.com/id/perang-dagang-eropa-as/a-71962697,Siapa yang Akan Memenangkan Perang Dagang Uni Eropa-AS? - DW.com,Dw
https://www.bloombergtechnoz.com/detail-news/66347/bos-the-fed-bicara-ekonomi-as-suram-hingga-dampak-tarif-trump,Bos The Fed Bicara Ekonomi AS Suram hingga Dampak Tarif Trump - Bloomberg Technoz,Bloombergtechnoz
https://www.antaranews.com/berita/4716765/rupiah-melemah-dipengaruhi-ancaman-tarif-timbal-balik-dari-trump,Rupiah melemah dipengaruhi ancaman tarif timbal balik dari Trump - ANTARA News,Antara
https://kumparan.com/muhammad-akbar-1683628381196623663/perang-tarif-perdagangan-presiden-trump-menurut-perspektif-neo-merkantilisme-24gZTv5osnj,Perang Tarif Perdagangan Presiden Trump Menurut Perspektif Neo-Merkantilisme - kumparan.com - Kumparan.com,Kumparan
https://www.bloombergtechnoz.com/detail-news/65899/mata-uang-ringgit-tersapu-badai-tarif-perdagangan-trump,Mata Uang Ringgit Tersapu Badai Tarif Perdagangan Trump - Bloomberg Technoz,Bloombergtechnoz
https://www.cnbcindonesia.com/news/20250317161916-4-619300/krisis-as-makin-ngeri-menkeu-trump-tak-ada-jaminan-tidak-resesi,Krisis AS Makin Ngeri? Menkeu Trump: Tak Ada Jaminan Tidak Resesi - CNBC Indonesia,CNBC Indonesia
https://www.bloombergtechnoz.com/detail-news/66246/trump-gelar-pertemuan-dengan-petinggi-uea-bahas-investasi-cip,Trump Gelar Pertemuan dengan Petinggi UEA Bahas Investasi Cip - Bloomberg Technoz,Bloombergtechnoz
https://jatim.antaranews.com/berita/898205/rupiah-diprediksi-melemah-karena-tarif-as-berlaku-mulai-2-april-2025,Rupiah diprediksi melemah karena tarif AS berlaku mulai 2 April 2025 - Antara News jatim,Antara
https://www.bloombergtechnoz.com/detail-news/66683/harga-logam-naik-menjelang-kebijakan-tarif-baru-trump,Harga Logam Naik Menjelang Kebijakan Tarif Baru Trump - Bloomberg Technoz,Bloombergtechnoz
https://www.cnnindonesia.com/ekonomi/20250220185258-92-1200708/trump-ancam-negara-beli-minyak-venezuella-dengan-tarif-25-persen,Trump Ancam Negara Beli Minyak Venezuella dengan Tarif 25 Persen - CNN Indonesia,CNN Indonesia
https://money.kompas.com/read/2025/03/24/091537126/siapa-menanggung-efek-perang-dagang-trump?page=all&lgn_trigger=pv_limitation,Siapa Menanggung Efek Perang Dagang Trump? - Kompas.com,Kompas
https://ekbis.sindonews.com/read/1546347/34/china-setop-impor-lng-as-gegara-tarif-trump-geser-ke-sumber-alternatif-1742630622,"China Setop Impor LNG AS Gegara Tarif Trump, Geser ke Sumber Alternatif - SINDOnews Ekbis",SINDOnews
https://www.kompas.id/artikel/tarif-trump-berlaku-nasib-rupiah-dan-pasar-saham-diujung-tanduk,"Tarif Trump Berlaku, Nasib Rupiah dan Pasar Saham di Ujung Tanduk - Kompas.id",Kompas
https://www.cnbcindonesia.com/market/20250327130750-19-622264/videotrump-umumkan-tarif-impor-saham-perusahaan-otomotif-asia-anjlok,"Video:Trump Umumkan Tarif Impor, Saham Perusahaan Otomotif Asia Anjlok - CNBC Indonesia",CNBC Indonesia
